X1,X2,y
2.25633683381602,1.98651060461998,4.42287738316136
3.91889892984182,0.617995170177892,-0.542812122872078
3.54841115069576,3.36883670301177,-0.141884955879768
1.90872129402123,4.53706811764278,-0.098413599975262
3.18161884555593,2.21595918759704,-1.01732901826503
3.50673012319021,1.33333871024661,-1.27935262723366
3.20219457615167,1.56613931059837,-1.03754264696994
1.33339863154106,2.0269510068465,4.52765944794997
4.07710768049583,0.579462732421234,-1.28237399152561
4.91493433946744,0.616201708326116,0.139955516099517
0.136335321003571,2.59359935647808,1.50245879232884
4.18745201663114,1.38117513270117,-3.70910134149115
3.01620364538394,2.24827767116949,0.176976051555314
2.83726684865542,1.40047270338982,1.87584222040766
4.10026406287216,0.017297654412687,-0.519497846333942
1.25785638811067,1.03168895933777,3.70218699635881
2.52747015329078,1.42031549825333,4.16362129055586
4.33769051684067,0.337263296823949,-1.81588334874262
4.79090786073357,3.61469995928928,-0.223615896409899
2.72848850116134,4.9310783832334,0.865646836737127
0.697903746040538,3.43431288958527,0.212912627757478
4.77669670362957,4.13068544236012,0.092236102976854
1.96246901410632,2.24774695234373,3.43536675718251
1.34242598898709,3.80963397212327,2.50790289574274
2.86103415419348,0.519895376637578,1.21827445086249
4.56071880063973,1.05144105036743,-2.64850661443194
4.67146018403582,2.89882429409772,-2.014308500463
4.40243042306975,3.92741137533449,-1.49804495325408
4.72847383003682,0.138125163502991,-0.341793816246383
4.07494683284312,2.73046033922583,-2.92492166095901
0.16387972747907,4.76405334076844,0.806194864585702
4.71354683628306,0.459947660565376,-0.758022376995905
4.73869220120832,3.4055225760676,-0.775702315180593
4.51045633642934,0.170363681390882,-1.41377553005382
2.76133105624467,4.60667955921963,0.908316235072058
1.1244309891481,1.71798699186184,3.79613072570327
4.65356514207087,2.66795237897895,-2.52029665547486
1.20032742270268,3.12032665591687,3.3487570775438
4.6745029441081,0.178744131699204,-0.677235445971291
2.23666929989122,4.33567146304995,1.29270158898898
0.864914344856516,3.87249205610715,0.605584496048341
4.23328732023947,2.70049691898748,-3.68549592756246
2.1317294286564,1.88770942739211,3.98167929325363
4.78652620920911,0.39981605252251,-0.262874427897548
0.677106033544987,0.207934613572434,-0.129666605055961
3.96928714588284,3.24496144312434,-1.08958066209274
4.43249267176725,0.081177763640881,-1.48471275386152
0.083422297611833,3.15085167181678,1.42940009096714
0.260439105331898,4.95502191595733,0.377115317468949
4.11664591287263,2.3474582831841,-3.87783583606559
2.70981098525226,3.43037748127244,2.34654887543161
3.28727400512435,0.171305452240631,-0.403056073056605
0.36386638879776,4.31427633389831,0.063449816962996
2.65600582351908,0.169886132935062,2.18876413312298
1.80831699748524,3.09510083054192,2.32702069365275
0.937098909635097,2.08931677509099,2.52646099316259
2.31336861616001,4.22509221127257,1.76173249529619
1.9054602610413,3.02056963206269,2.42611808740685
4.32239771471359,4.9646407563705,-0.945337809734476
3.8171660178341,2.13067168253474,-2.48441565175387
0.123875953722745,2.01493941596709,1.58872951130673
2.61845138738863,0.831888798857108,3.17088274786705
0.369081507669762,3.52962582022883,0.392171298172238
1.9803347508423,3.45868784352206,1.72928413869653
4.2300187703222,2.89018973940983,-3.23229186894303
0.581359472125769,1.34263805695809,0.504576136669243
0.387988851871341,0.09585906052962,0.135118003533318
3.39410136220977,2.02711059479043,-1.71747403160603
1.36372482054867,3.47939334693365,2.98590222401882
0.239440192235634,1.65208367165178,1.29213234647497
0.283283721655607,1.71229392872192,1.16399060292716
3.34111423231661,0.596501415129751,-0.51218286770546
0.496166665107012,3.19576927344315,0.226800722842335
4.68699303921312,4.00881640496664,-0.455596081843183
0.364391288021579,1.85053327702917,0.92642604899845
2.27485077222809,4.31476193014532,1.48950246900497
2.32653746381402,2.66058224253356,4.20167845418077
1.44516494590789,0.119011951610446,2.18010479924867
3.46564007923007,1.98420476051979,-1.79583811629367
4.97622179798782,2.55430965335108,-0.470303706359536
2.73163878708147,0.950605346588418,2.55693603309818
2.04300879966468,3.81889536511153,1.24445204286716
4.80407104012556,3.85373444412835,0.056874907086459
3.3113834739197,1.47967418772168,-1.32730187568305
1.82501705246978,0.018243250669912,0.69976627325481
1.08671675086953,3.3187838003505,2.58039823280055
4.91498491493985,0.855943270726129,-0.118109658310273
4.10991720622405,1.86590952333063,-4.05272263644437
2.43144034408033,3.36148000904359,3.34570108770154
1.98839467600919,1.95686606108211,3.55135029169043
1.07067713863216,0.493643446825445,2.2552566973249
3.40400592773221,2.69760752678849,-1.24241351125273
4.64981477940455,2.18652525218204,-3.07465754176998
2.61837920290418,0.925204469822347,3.27603825794603
1.17027563275769,3.18005332024768,3.1600433777547
4.48984896414913,1.71109878458083,-4.094724009963
3.11311880592257,2.3811408074107,-0.559958329470549
3.64244312979281,4.21719836071134,0.806415163846675
3.77760032308288,4.6506291104015,1.03164480978806
3.47640843363479,3.43516790191643,-0.214339994208659
1.54217584640719,1.28251429880038,3.69850293935585
1.42907265922986,0.858182230731472,3.40840396658531
0.060197022976354,1.99330430827104,1.64096002022973
4.41694793058559,0.611573788337409,-2.2887968703248
2.58722352329642,0.524570544948801,2.92496675298773
1.17391571053304,1.84443892678246,4.09508817712004
1.78065829211846,3.89829663443379,0.912657605137721
2.16888651135378,2.96254499000497,3.27064285234605
0.842358210356906,0.90527493157424,1.22696555728366
3.15777038573287,3.08099752175622,-0.511826875218458
2.7066130109597,1.22029482387006,2.9570813256366
1.00484440219589,4.98593796510249,0.602117403349903
3.32707811379805,1.34198490995914,-1.23030128464934
3.28848287113942,1.60088977310807,-1.36169493902231
2.16157864080742,3.88503376510926,1.61514144189122
2.3494142817799,2.6389599381946,4.2660912193583
0.303370003821328,0.692417091922835,0.749997601963865
1.2908090907149,1.04693735600449,3.77310668821619
0.330424781423062,1.72326045809314,1.01461858704344
